timestamp,open,high,low,close,volume
2025-03-10 07:00:00+00:00,82297.5,82661.7,82004.3,82277.6,4782.231
2025-03-10 08:00:00+00:00,82277.7,82355.8,81110.0,81309.9,13729.348
2025-03-10 09:00:00+00:00,81309.8,84031.5,81292.5,82461.8,34630.777
2025-03-10 10:00:00+00:00,82461.8,82644.8,81580.9,82239.5,12026.908
2025-03-10 11:00:00+00:00,82239.5,83752.7,82020.0,83540.2,15751.645
2025-03-10 12:00:00+00:00,83540.3,83728.2,82586.1,83208.0,19212.598
2025-03-10 13:00:00+00:00,83208.0,83274.6,81383.2,81505.0,23415.801
2025-03-10 14:00:00+00:00,81505.0,81505.0,79142.8,79813.7,54976.556
2025-03-10 15:00:00+00:00,79813.7,81092.4,79533.6,80009.7,27055.882
2025-03-10 16:00:00+00:00,80009.7,80217.6,78925.3,78981.3,21859.035
2025-03-10 17:00:00+00:00,78981.4,79301.4,78163.0,78420.5,31800.343
2025-03-10 18:00:00+00:00,78420.5,79124.7,77445.0,77620.7,25291.696
2025-03-10 19:00:00+00:00,77620.6,79485.2,77410.1,79037.1,27505.236
2025-03-10 20:00:00+00:00,79035.3,79697.2,78363.6,79270.3,15473.152
2025-03-10 21:00:00+00:00,79270.3,79844.4,78921.6,79528.0,9392.377
2025-03-10 22:00:00+00:00,79528.0,79820.0,79152.7,79460.3,5831.041
2025-03-10 23:00:00+00:00,79460.3,79673.4,78463.9,78567.8,8835.996
2025-03-11 00:00:00+00:00,78567.8,79208.4,76560.0,77630.7,36953.728
2025-03-11 01:00:00+00:00,77630.6,79095.9,76765.5,79084.2,21482.751
2025-03-11 02:00:00+00:00,79084.1,79621.2,78891.4,79314.9,12507.515
2025-03-11 03:00:00+00:00,79314.9,79888.0,79240.0,79486.6,7291.737
2025-03-11 04:00:00+00:00,79486.7,80234.0,79411.2,79719.4,12158.222
2025-03-11 05:00:00+00:00,79719.4,80438.2,79675.4,80219.9,9491.252
2025-03-11 06:00:00+00:00,80220.0,80512.3,80062.8,80062.8,5952.766
2025-03-11 07:00:00+00:00,80062.9,80585.5,80050.1,80386.0,6066.175
2025-03-11 08:00:00+00:00,80386.0,81478.2,80291.0,81083.8,14057.222
2025-03-11 09:00:00+00:00,81083.7,81874.9,81074.6,81419.9,10711.015
2025-03-11 10:00:00+00:00,81419.9,81832.6,81233.0,81762.3,6782.758
2025-03-11 11:00:00+00:00,81762.1,82061.5,81356.8,81684.6,10057.889
2025-03-11 12:00:00+00:00,81684.5,81877.0,81036.0,81201.5,15337.401
2025-03-11 13:00:00+00:00,81201.6,82240.0,80497.1,80864.1,37763.816
2025-03-11 14:00:00+00:00,80864.1,81362.4,79026.2,79742.0,54505.92
2025-03-11 15:00:00+00:00,79741.9,81650.0,79626.1,81190.7,32088.736
2025-03-11 16:00:00+00:00,81190.7,81888.0,80600.0,81349.9,19324.796
2025-03-11 17:00:00+00:00,81350.0,81704.7,80706.0,81272.7,16271.722
2025-03-11 18:00:00+00:00,81272.6,83425.0,81248.0,83226.4,25443.693
2025-03-11 19:00:00+00:00,83226.4,83600.0,82812.0,83060.1,13564.536
2025-03-11 20:00:00+00:00,83060.1,83130.1,82562.5,82761.1,8998.779
2025-03-11 21:00:00+00:00,82761.0,83219.6,82756.0,83063.7,3752.886
2025-03-11 22:00:00+00:00,83063.6,83261.7,82926.3,83096.7,4058.781
2025-03-11 23:00:00+00:00,83096.8,83152.1,82512.4,82896.0,6155.073
2025-03-12 00:00:00+00:00,82896.0,83088.4,82555.5,82721.5,5601.612
2025-03-12 01:00:00+00:00,82721.6,83741.8,82705.8,83264.4,9572.431
2025-03-12 02:00:00+00:00,83264.5,83278.6,82167.4,82391.2,12921.361
2025-03-12 03:00:00+00:00,82392.6,82565.0,82066.5,82098.2,7903.709
2025-03-12 04:00:00+00:00,82098.2,82147.6,81582.0,81776.6,10290.921
2025-03-12 05:00:00+00:00,81776.6,82013.8,81562.1,81950.0,5656.008
2025-03-12 06:00:00+00:00,81950.1,81950.1,81250.0,81380.1,7381.094
2025-03-12 07:00:00+00:00,81380.0,82500.0,81285.5,82402.9,13770.301
2025-03-12 08:00:00+00:00,82402.8,82799.0,81980.0,82639.3,14665.372
2025-03-12 09:00:00+00:00,82639.8,82887.4,82183.4,82624.6,8679.411
2025-03-12 10:00:00+00:00,82624.6,82733.0,82061.0,82460.1,8175.17
2025-03-12 11:00:00+00:00,82460.2,83046.9,82394.2,82972.0,6355.981
2025-03-12 12:00:00+00:00,82971.9,84487.0,82811.4,84021.3,34582.204
