timestamp,open,high,low,close,volume
2025-09-11 06:30:00+00:00,114215.7,114359.5,114206.4,114347.9,858.068
2025-09-11 06:45:00+00:00,114347.9,114419.9,114262.3,114279.6,695.06
2025-09-11 07:00:00+00:00,114279.6,114279.6,113900.0,114048.8,1848.122
2025-09-11 07:15:00+00:00,114048.8,114063.1,113950.0,114016.1,419.607
2025-09-11 07:30:00+00:00,114016.1,114184.2,113987.9,114163.5,541.513
2025-09-11 07:45:00+00:00,114163.6,114180.4,113975.0,114040.0,618.935
2025-09-11 08:00:00+00:00,114040.1,114144.2,113917.1,114082.8,1188.653
2025-09-11 08:15:00+00:00,114082.8,114134.2,114045.4,114115.5,379.623
2025-09-11 08:30:00+00:00,114115.6,114161.0,114061.4,114076.3,317.886
2025-09-11 08:45:00+00:00,114076.3,114076.3,113977.2,114005.6,355.862
2025-09-11 09:00:00+00:00,114005.7,114037.5,113806.1,113865.3,1469.578
2025-09-11 09:15:00+00:00,113865.3,113981.7,113865.2,113926.6,664.244
2025-09-11 09:30:00+00:00,113926.6,113926.6,113800.0,113800.1,859.086
2025-09-11 09:45:00+00:00,113800.1,113870.6,113722.2,113857.5,1048.909
2025-09-11 10:00:00+00:00,113857.5,113941.0,113839.9,113919.3,680.55
2025-09-11 10:15:00+00:00,113919.3,113971.6,113843.7,113934.6,507.843
2025-09-11 10:30:00+00:00,113934.6,114042.8,113904.3,113996.4,651.676
2025-09-11 10:45:00+00:00,113996.3,114065.0,113979.7,114003.1,403.324
2025-09-11 11:00:00+00:00,114003.1,114063.1,113930.1,114009.5,991.454
2025-09-11 11:15:00+00:00,114009.6,114015.3,113870.0,113870.0,464.391
2025-09-11 11:30:00+00:00,113870.1,113967.4,113850.0,113931.3,606.763
2025-09-11 11:45:00+00:00,113931.3,113961.0,113888.8,113960.9,472.029
2025-09-11 12:00:00+00:00,113961.0,114450.0,113960.9,114217.7,3056.767
2025-09-11 12:15:00+00:00,114217.7,114343.9,114023.7,114343.9,2204.862
2025-09-11 12:30:00+00:00,114343.9,114500.0,113451.0,113811.3,10885.936
2025-09-11 12:45:00+00:00,113811.3,114095.0,113811.2,113929.9,1781.151
2025-09-11 13:00:00+00:00,113930.0,113971.3,113380.4,113435.2,4171.448
2025-09-11 13:15:00+00:00,113435.2,113746.0,113340.7,113663.4,2895.17
2025-09-11 13:30:00+00:00,113663.4,114140.3,113627.1,113873.5,4040.008
2025-09-11 13:45:00+00:00,113873.4,114691.7,113760.0,114577.5,6001.806
2025-09-11 14:00:00+00:00,114578.2,114630.0,114118.3,114129.9,3575.839
2025-09-11 14:15:00+00:00,114129.9,114144.1,113871.5,114099.9,2369.298
2025-09-11 14:30:00+00:00,114099.9,114531.1,114043.3,114475.0,1875.323
2025-09-11 14:45:00+00:00,114475.1,114526.5,114218.9,114400.1,1390.715
2025-09-11 15:00:00+00:00,114400.2,114550.8,114324.4,114489.9,1162.614
2025-09-11 15:15:00+00:00,114490.0,114646.8,114310.2,114344.9,1525.909
2025-09-11 15:30:00+00:00,114345.0,114465.0,114213.0,114213.0,955.805
2025-09-11 15:45:00+00:00,114213.0,114258.5,113926.4,114122.3,2191.434
2025-09-11 16:00:00+00:00,114122.4,114317.0,114122.3,114260.8,974.812
2025-09-11 16:15:00+00:00,114260.9,114412.6,114229.9,114303.9,619.35
2025-09-11 16:30:00+00:00,114304.0,114541.1,114304.0,114500.6,889.175
2025-09-11 16:45:00+00:00,114500.5,114510.0,114347.2,114428.4,1223.614
2025-09-11 17:00:00+00:00,114428.5,114498.8,114307.6,114408.4,811.096
2025-09-11 17:15:00+00:00,114408.4,114519.7,114274.3,114403.1,642.451
2025-09-11 17:30:00+00:00,114403.1,114548.9,114400.1,114530.0,490.199
2025-09-11 17:45:00+00:00,114529.9,114554.4,114420.3,114534.1,495.247
2025-09-11 18:00:00+00:00,114534.1,114564.0,114295.0,114295.0,777.697
2025-09-11 18:15:00+00:00,114295.0,114303.5,114008.5,114159.2,1950.701
2025-09-11 18:30:00+00:00,114159.1,114225.5,114063.2,114186.7,609.485
2025-09-11 18:45:00+00:00,114186.6,114274.9,114140.2,114254.5,365.898
2025-09-11 19:00:00+00:00,114254.5,114365.9,114192.6,114192.7,416.259
2025-09-11 19:15:00+00:00,114192.7,114315.0,114130.3,114284.9,710.197
2025-09-11 19:30:00+00:00,114284.9,114400.0,114284.9,114339.1,430.853
2025-09-11 19:45:00+00:00,114339.1,114478.7,114312.9,114370.5,523.902
2025-09-11 20:00:00+00:00,114370.4,114440.6,114260.3,114263.7,407.886
2025-09-11 20:15:00+00:00,114263.6,114345.4,114198.4,114229.9,488.355
2025-09-11 20:30:00+00:00,114229.9,114273.1,114195.0,114253.6,171.796
2025-09-11 20:45:00+00:00,114253.6,114386.5,114235.5,114343.1,340.356
2025-09-11 21:00:00+00:00,114343.1,114411.5,114336.2,114380.9,214.031
2025-09-11 21:15:00+00:00,114381.0,114403.7,114344.8,114389.1,206.82
2025-09-11 21:30:00+00:00,114389.2,114473.3,114389.1,114463.9,313.2
2025-09-11 21:45:00+00:00,114463.9,114464.0,114423.5,114426.4,256.116
2025-09-11 22:00:00+00:00,114426.4,114514.0,114375.3,114505.8,636.816
2025-09-11 22:15:00+00:00,114505.9,115148.3,114494.7,114992.7,6564.239
2025-09-11 22:30:00+00:00,114992.6,115188.9,114877.6,115094.1,2127.189
2025-09-11 22:45:00+00:00,115094.1,115218.9,115037.3,115037.3,1421.943
2025-09-11 23:00:00+00:00,115037.3,115339.0,115031.9,115323.7,1570.439
2025-09-11 23:15:00+00:00,115323.7,115323.8,115245.0,115288.1,711.091
2025-09-11 23:30:00+00:00,115288.1,115336.0,115253.5,115335.9,546.654
2025-09-11 23:45:00+00:00,115335.9,115439.0,115333.7,115427.0,1206.749
2025-09-12 00:00:00+00:00,115427.0,115637.0,115384.4,115450.0,3669.063
2025-09-12 00:15:00+00:00,115450.0,115850.0,115357.6,115741.8,3143.127
2025-09-12 00:30:00+00:00,115741.7,115980.0,115741.7,115962.0,1924.792
2025-09-12 00:45:00+00:00,115962.1,116280.0,115763.8,115795.1,5186.035
2025-09-12 01:00:00+00:00,115795.1,115980.0,115700.0,115700.1,1913.055
2025-09-12 01:15:00+00:00,115700.2,115920.0,115638.3,115660.8,1572.891
2025-09-12 01:30:00+00:00,115660.8,115684.1,115476.0,115583.1,1604.771
2025-09-12 01:45:00+00:00,115583.2,115588.0,115305.1,115329.5,2424.964
2025-09-12 02:00:00+00:00,115329.5,115552.2,115290.6,115429.5,1376.659
2025-09-12 02:15:00+00:00,115429.6,115618.1,115380.1,115470.7,941.153
2025-09-12 02:30:00+00:00,115470.6,115599.3,115392.5,115456.9,815.308
2025-09-12 02:45:00+00:00,115456.9,115456.9,115196.9,115332.5,2205.228
2025-09-12 03:00:00+00:00,115332.4,115375.0,115188.0,115199.5,841.714
2025-09-12 03:15:00+00:00,115199.4,115231.2,115103.1,115156.7,1312.421
2025-09-12 03:30:00+00:00,115156.7,115224.0,114993.0,115192.8,1932.785
2025-09-12 03:45:00+00:00,115192.7,115291.3,115109.4,115138.3,855.547
2025-09-12 04:00:00+00:00,115138.3,115238.0,115024.3,115237.6,917.39
2025-09-12 04:15:00+00:00,115237.6,115322.6,115200.0,115250.0,1306.649
2025-09-12 04:30:00+00:00,115249.9,115452.8,115249.9,115368.2,1463.113
2025-09-12 04:45:00+00:00,115368.1,115372.8,115262.4,115314.5,568.023
2025-09-12 05:00:00+00:00,115314.5,115397.0,115266.0,115374.9,503.933
2025-09-12 05:15:00+00:00,115375.0,115523.9,115374.9,115445.2,1106.648
2025-09-12 05:30:00+00:00,115445.1,115500.0,115277.1,115474.7,1071.638
2025-09-12 05:45:00+00:00,115474.7,115613.0,115474.7,115559.6,1046.786
2025-09-12 06:00:00+00:00,115559.6,115559.6,115328.4,115328.4,743.11
2025-09-12 06:15:00+00:00,115328.3,115420.5,115288.0,115288.1,384.741
2025-09-12 06:30:00+00:00,115288.0,115330.9,115204.9,115252.4,646.138
2025-09-12 06:45:00+00:00,115252.4,115289.6,115215.9,115270.5,393.692
2025-09-12 07:00:00+00:00,115270.5,115358.0,115236.0,115236.0,577.999
2025-09-12 07:15:00+00:00,115236.1,115255.7,115160.2,115169.2,378.467
2025-09-12 07:30:00+00:00,115169.3,115195.8,115120.3,115135.9,626.151
2025-09-12 07:45:00+00:00,115135.8,115164.7,115039.1,115049.0,664.306
2025-09-12 08:00:00+00:00,115048.9,115086.4,114908.9,115036.8,1843.268
2025-09-12 08:15:00+00:00,115036.8,115243.5,114910.0,115143.0,2091.854
2025-09-12 08:30:00+00:00,115142.9,115162.8,115023.6,115039.2,856.723
2025-09-12 08:45:00+00:00,115039.2,115051.9,114959.0,115013.9,584.85
2025-09-12 09:00:00+00:00,115014.0,115088.8,114976.3,115040.0,482.001
2025-09-12 09:15:00+00:00,115040.0,115090.0,114850.1,114900.0,1459.317
2025-09-12 09:30:00+00:00,114900.0,115000.0,114833.8,114866.4,809.909
2025-09-12 09:45:00+00:00,114866.3,115031.4,114866.3,115010.0,856.464
2025-09-12 10:00:00+00:00,115010.0,115045.9,114891.2,114935.3,559.706
2025-09-12 10:15:00+00:00,114935.3,114979.0,114880.8,114955.4,429.616
2025-09-12 10:30:00+00:00,114955.4,115000.0,114909.4,114937.6,295.884
2025-09-12 10:45:00+00:00,114937.6,115000.0,114900.0,114928.4,430.27
2025-09-12 11:00:00+00:00,114928.4,114939.4,114853.7,114861.7,566.555
2025-09-12 11:15:00+00:00,114861.6,115107.6,114851.9,115080.1,1052.233
2025-09-12 11:30:00+00:00,115080.0,115089.0,114922.0,114936.4,628.041
2025-09-12 11:45:00+00:00,114936.5,114948.0,114850.0,114863.0,438.788
2025-09-12 12:00:00+00:00,114863.0,114910.3,114681.5,114803.2,1999.116
2025-09-12 12:15:00+00:00,114803.3,115161.5,114769.4,115083.9,2238.655
2025-09-12 12:30:00+00:00,115083.9,115117.2,114866.8,114991.1,881.045
2025-09-12 12:45:00+00:00,114991.2,115138.3,114933.7,115035.5,785.045
2025-09-12 13:00:00+00:00,115035.5,115035.5,114943.2,114943.2,430.683
2025-09-12 13:15:00+00:00,114943.2,114950.9,114842.4,114892.7,730.974
2025-09-12 13:30:00+00:00,114892.8,115104.9,114771.9,114897.2,1191.036
2025-09-12 13:45:00+00:00,114897.2,115191.3,114822.4,115114.6,1332.255
2025-09-12 14:00:00+00:00,115114.6,115445.9,115005.6,115065.3,3262.12
2025-09-12 14:15:00+00:00,115065.3,115300.0,115018.0,115163.8,1146.235
2025-09-12 14:30:00+00:00,115163.7,115250.0,114819.9,114819.9,1348.682
2025-09-12 14:45:00+00:00,114819.9,115224.1,114818.7,115213.6,1052.565
2025-09-12 15:00:00+00:00,115213.6,115246.8,114895.6,114972.3,799.831
2025-09-12 15:15:00+00:00,114972.3,115153.8,114933.5,114945.4,542.318
2025-09-12 15:30:00+00:00,114945.4,115140.5,114880.0,115072.2,708.061
2025-09-12 15:45:00+00:00,115072.3,115196.2,115030.0,115064.9,378.783
2025-09-12 16:00:00+00:00,115064.8,115197.2,114989.9,115197.2,942.112
2025-09-12 16:15:00+00:00,115197.2,115328.8,115105.0,115318.1,937.535
2025-09-12 16:30:00+00:00,115318.0,115400.0,115201.8,115296.4,836.441
2025-09-12 16:45:00+00:00,115296.4,115469.7,115249.4,115435.0,973.408
2025-09-12 17:00:00+00:00,115435.0,115538.4,115335.5,115538.4,1274.749
